epc,rssi,phase,beam_id,frequency,time
3035345E3C1B76599C83082A,-694,34,0,866900000,1572351170.872231
E28011700000020D350CABFF,-729,49,0,866900000,1572351170.8781068
3035345E3C1B72599C830829,-741,57,0,866900000,1572351170.8838332
3035345E3C46EED99C832EF0,-741,54,0,866900000,1572351170.88672
3035345E3C2B40999C8314BE,-719,40,0,866900000,1572351170.8967931
3035345E3C1C2F999C830906,-762,55,0,866900000,1572351170.902456
E28011700000020D350CABEF,-694,16,0,866900000,1572351170.9083
E28011700000020D350CC59F,-747,8,0,866900000,1572351170.912224
E28011700000020D350CABCF,-735,56,0,866900000,1572351170.916127
3035345E3C3AA0D99C8320A0,-735,43,0,866900000,1572351170.918144
E28011700000020D350CAB3F,-659,12,0,866900000,1572351170.928355
3035345E3C1BC5999C83089F,-687,56,0,866900000,1572351170.934132
E28011700000020D350CE1BE,-729,14,0,866900000,1572351170.935101
E28011700000020D350CABFF,-649,56,1,866900000,1572351170.9543624
E28011700000020D350CABEF,-719,30,1,866900000,1572351170.959242
3035345E3C2A676E4C1A8343,-719,17,1,866900000,1572351170.9692788
30347A1200001ABCBC2242D9,-669,31,1,866900000,1572351170.974279
E28011700000020D350CABCF,-620,45,1,866900000,1572351170.97622
E28011700000020D350CC400,-573,36,1,866900000,1572351170.98745
E28011700000020D350CC59F,-659,38,1,866900000,1572351170.99541
E28011700000020D350CABEF,-669,34,1,866900000,1572351171.0083039
E28011700000020D350CABDF,-735,13,1,866900000,1572351171.0167546
30347A1200001ABCBC2242D9,-634,51,1,866900000,1572351171.020422
E28011700000020D350CC400,-566,44,1,866900000,1572351171.024428
3035345E3C2A676E4C1A8343,-669,42,1,866900000,1572351171.02835
E28011700000020D350CABFF,-641,53,1,866900000,1572351171.0294971
E28011700000020D350CC59F,-659,43,1,866900000,1572351171.035857
E28011700000020D350CABCF,-620,59,1,866900000,1572351171.0412428
3035345E3C4116199C8328C4,-659,40,0,866900000,1572351171.062196
3035345E3C2C9B199C8315E3,-627,36,0,866900000,1572351171.065108
3035345E3C1AE0199C8307E0,-719,37,0,866900000,1572351171.076145
3035345E3C1E2D599C830A2A,-634,27,0,866900000,1572351171.080238
3035345E3C46C7999C832ED5,-634,36,0,866900000,1572351171.084836
3035345E3C4751D99C832F1A,-680,63,0,866900000,1572351171.0867252
3035345E3C2B40999C8314BE,-701,11,0,866900000,1572351171.101891
3035345E3C3B8B599C832199,-729,5,0,866900000,1572351171.1074722
3035345E3C44B1999C832C8F,-687,60,0,866900000,1572351171.109109
3035345E3C2C9B599C8315E4,-680,41,0,866900000,1572351171.117132
3035345E3C422BD99C832979,-649,30,0,866900000,1572351171.1223922
30347A1200000120E94D17F6,-694,6,0,866900000,1572351171.128294
E28011700000020D350CAB2F,-710,27,0,866900000,1572351171.1321821
3035345E3C468ED99C832E6E,-649,57,0,866900000,1572351171.1360948
3035345E3C3B38199C83212A,-659,2,0,866900000,1572351171.140053
3035345E3C1FE7D99C830AE3,-710,31,0,866900000,1572351171.146133
3035345E3C4693599C832E6F,-669,22,0,866900000,1572351171.1535811
3035345E3C1B72599C830829,-719,16,0,866900000,1572351171.1553411
3035345E3C2CDB2ED2AE3B77,-687,10,0,866900000,1572351171.165428
3035345E3C46EED99C832EF0,-701,22,0,866900000,1572351171.170248
E28011700000020D350CABCF,-680,14,0,866900000,1572351171.174161
3035345E3C4750199C832F19,-710,54,0,866900000,1572351171.1781769
3035345E3C1B76599C83082A,-680,54,0,866900000,1572351171.180126
3035345E3C3B2C999C832129,-701,47,0,866900000,1572351171.188189
3035345E3C1C2F999C830906,-710,52,0,866900000,1572351171.193381
3035345E3C3B89D99C832195,-634,59,0,866900000,1572351171.1982028
3035345E3C3E74999C8324A4,-687,59,0,866900000,1572351171.202263
3035345E3C3B89999C832194,-620,8,0,866900000,1572351171.206024
E28011700000020D350CC400,-627,57,0,866900000,1572351171.2101374
E28011700000020D350CC58F,-694,45,0,866900000,1572351171.2153609
3035345E3C3E74999C8324A1,-669,15,0,866900000,1572351171.219865
